Area,Item,Year,Area_Harvested_ha,Production_tons,Yield_kg_ha
Democratic Republic of the Congo,Sweet potatoes,2023,121414.0,608280.0,5010.0
Democratic Republic of the Congo,Taro,2019,18937.0,69358.76,3662.6
Democratic Republic of the Congo,Taro,2020,18896.0,69574.66,3682.0
Democratic Republic of the Congo,Taro,2021,18609.0,69308.58,3724.4
Democratic Republic of the Congo,Taro,2022,18766.0,69502.74,3703.6
Democratic Republic of the Congo,Taro,2023,18925.0,69696.9,3682.7
Democratic Republic of the Congo,Yams,2019,24455.0,112168.0,4586.7
Democratic Republic of the Congo,Yams,2020,25516.0,115141.0,4512.4
Democratic Republic of the Congo,Yams,2021,25912.0,118193.0,4561.4
Democratic Republic of the Congo,Yams,2022,26524.0,121325.0,4574.1
Democratic Republic of the Congo,Yams,2023,27170.0,124540.0,4583.8
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2019,50000.0,51497.4,1029.9
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2020,53000.0,55483.68,1046.9
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2021,54000.0,56691.18,1049.8
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2022,54097.0,57418.48,1061.4
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2023,54706.0,58712.24,1073.2
Democratic Republic of the Congo,Papayas,2019,12288.0,208314.86,16952.3
Democratic Republic of the Congo,Papayas,2020,12320.0,208910.24,16956.9
Democratic Republic of the Congo,Papayas,2021,12387.0,209873.29,16942.8
Democratic Republic of the Congo,Papayas,2022,12356.0,209383.14,16945.8
Democratic Republic of the Congo,Papayas,2023,12325.0,208892.99,16948.7
Democratic Republic of the Congo,Tea leaves,2019,37946.0,4427.0,116.7
Democratic Republic of the Congo,Tea leaves,2020,41768.0,4446.0,106.4
Democratic Republic of the Congo,Tea leaves,2021,36945.0,3932.59,106.4
Democratic Republic of the Congo,Tea leaves,2022,28850.0,3070.96,106.4
Democratic Republic of the Congo,Tea leaves,2023,27312.0,2907.2,106.4
Democratic Republic of the Congo,"Pigeon peas, dry",2019,10413.0,6510.0,625.2
Democratic Republic of the Congo,"Pigeon peas, dry",2020,10789.0,6634.0,614.9
Democratic Republic of the Congo,"Pigeon peas, dry",2021,11098.0,6760.0,609.1
Democratic Republic of the Congo,"Pigeon peas, dry",2022,11364.0,6889.0,606.2
Democratic Republic of the Congo,"Pigeon peas, dry",2023,11618.0,7020.0,604.2
Democratic Republic of the Congo,Plantains and cooking bananas,2019,1080843.0,4856474.0,4493.2
Democratic Republic of the Congo,Plantains and cooking bananas,2020,1084138.0,4866798.0,4489.1
Democratic Republic of the Congo,Plantains and cooking bananas,2021,1085868.0,4884184.0,4498.0
Democratic Republic of the Congo,Plantains and cooking bananas,2022,1086491.0,4887511.0,4498.4
Democratic Republic of the Congo,Plantains and cooking bananas,2023,1088684.0,4897902.0,4498.9
Democratic Republic of the Congo,Natural rubber in primary forms,2019,66670.0,15073.0,226.1
Democratic Republic of the Congo,Natural rubber in primary forms,2020,66919.0,15214.0,227.3
Democratic Republic of the Congo,Natural rubber in primary forms,2021,56276.0,12900.0,229.2
Democratic Republic of the Congo,Natural rubber in primary forms,2022,25760.0,5900.0,229.0
Democratic Republic of the Congo,Natural rubber in primary forms,2023,27092.0,6200.0,228.9
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,124597.0,908857.07,7294.4
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,125320.0,914240.71,7295.2
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,125793.0,917784.87,7296.0
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,125237.0,913627.55,7295.2
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,125450.0,915217.71,7295.5
Democratic Republic of the Congo,"Cow peas, dry",2019,173628.0,75975.0,437.6
Democratic Republic of the Congo,"Cow peas, dry",2020,177021.0,77915.0,440.1
Democratic Republic of the Congo,"Cow peas, dry",2021,180311.0,79901.0,443.1
Democratic Republic of the Congo,"Cow peas, dry",2022,185362.0,81938.0,442.0
Democratic Republic of the Congo,"Cow peas, dry",2023,190556.0,84027.0,441.0
Democratic Republic of the Congo,"Bambara beans, dry",2019,35673.0,13587.0,380.9
Democratic Republic of the Congo,"Bambara beans, dry",2020,36116.0,13843.82,383.3
